Unnamed: 0;id;id_src;id_passage;date;text;author;toptopic
2301;2301;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Ian Boucard, pour soutenir l’amendement no 103.;M. le président;-
2302;2302;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Emmanuelle Ménard, pour soutenir l’amendement no 149.;M. le président;-
2303;2303;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Stéphane Peu, pour soutenir l’amendement no 364.;M. le président;-
2304;2304;CRSANR5L15S2019O1N178;721270;2019-03-14;Je ne répéterai pas les raisons pour lesquelles nous sommes farouchement opposés à la privatisation d’ADP, mais puisque l’article tend à permettre aux collectivités locales d’entrer au capital de l’entreprise, l’occasion m’est donnée de revenir sur l’avis préalable du Conseil d’État, évoqué à plusieurs reprises par la rapporteure et le ministre.;M. Stéphane Peu;-
2305;2305;CRSANR5L15S2019O1N178;721270;2019-03-14;Dans cet avis, en effet, le Conseil d’État ne considère pas ADP comme un enjeu stratégique national, mais plutôt comme un enjeu régional.;M. Stéphane Peu;-
2306;2306;CRSANR5L15S2019O1N178;721270;2019-03-14;Ainsi, il ne lui reconnaît pas un statut de monopole, mais les caractères d’un équipement d’envergure régionale.Or, dès lors que 80 % du trafic aérien et 92 % du fret de la France transitent par les aéroports de Paris, la problématique n’est pas régionale mais nationale.;M. Stéphane Peu;z93
2307;2307;CRSANR5L15S2019O1N178;721270;2019-03-14;L’avis du Conseil d’État peut donc prêter à discussion.;M. Stéphane Peu;-
2308;2308;CRSANR5L15S2019O1N178;721270;2019-03-14;Pour notre part, nous estimons que la privatisation d’ADP est contraire à la Constitution en vertu du préambule de la Constitution de 1946 qui interdit de privatiser toute entreprise dont l’exploitation présente les caractères d’un monopole de fait.;M. Stéphane Peu;z99
2309;2309;CRSANR5L15S2019O1N178;721270;2019-03-14;Le Conseil d’État commet une erreur d’analyse en considérant Aéroports de Paris comme un équipement régional alors qu’il constitue, de toute évidence, un monopole national.;M. Stéphane Peu;z93
2310;2310;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Daniel Fasquelle, pour soutenir les amendements nos 427 et 620.;M. le président;-
2311;2311;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Danièle Obono, pour soutenir l’amendement no 704.;M. le président;-
2312;2312;CRSANR5L15S2019O1N178;721960;2019-03-14;Nous sommes dans la dernière ligne droite avant le vote de la privatisation d’ADP.;Mme Danièle Obono;z93
2313;2313;CRSANR5L15S2019O1N178;721960;2019-03-14;Peut-être est-il encore possible de vous convaincre d’écarter ce choix néfaste.ADP est devenu une société anonyme en 2005, ce qui a permis à l’État de vendre une partie de son capital au secteur privé mais il en a conservé la majorité avec 50,6 % des parts.;Mme Danièle Obono;z86
2314;2314;CRSANR5L15S2019O1N178;721960;2019-03-14;La législation en vigueur oblige l’État à rester majoritaire mais l’article 49, que cet amendement tend à supprimer, aurait pour objet de lever cette obligation, ce qui autoriserait la privatisation.ADP gère les aéroports d’Orly, de Roissy-Charles-de-Gaulle et du Bourget.;Mme Danièle Obono;z93
2315;2315;CRSANR5L15S2019O1N178;721960;2019-03-14;Le groupe est devenu, en 2018, le numéro un mondial du secteur, comptabilisant au total 281,4 millions de passagers, ce qui représente une hausse de 7,6 % par rapport à 2017.;Mme Danièle Obono;z15
2316;2316;CRSANR5L15S2019O1N178;721960;2019-03-14;Si vous concrétisez vos intentions, cette privatisation serait donc la plus importante en France et la troisième au niveau mondial, tous secteurs confondus.Il n’est pas étonnant que cette privatisation soit voulue par Emmanuel Macron puisqu’il a déjà vendu plusieurs aéroports.;Mme Danièle Obono;z61
2317;2317;CRSANR5L15S2019O1N178;721764;2019-03-14;Nous n’allons pas refaire la discussion générale !;Mme Olivia Gregoire;-
2318;2318;CRSANR5L15S2019O1N178;721960;2019-03-14;Le fiasco de la privatisation de l’aéroport de Toulouse, dont 49,9 % des parts ont été cédées en 2014 à un groupe chinois peu recommandable, aurait dû vous faire réfléchir.;Mme Danièle Obono;z86
2319;2319;CRSANR5L15S2019O1N178;721960;2019-03-14;Cet investisseur a, en effet, siphonné une bonne partie de la trésorerie pour s’octroyer des dividendes colossaux au détriment de l’investissement promis.;Mme Danièle Obono;z86
2320;2320;CRSANR5L15S2019O1N178;721960;2019-03-14;Les enjeux de souveraineté nationale sont importants puisqu’ADP est la première frontière de la France à l’étranger.;Mme Danièle Obono;-
2321;2321;CRSANR5L15S2019O1N178;721960;2019-03-14;Les enjeux liés à l’intérêt général, en particulier l’environnement, doivent également être pris en considération.;Mme Danièle Obono;-
2322;2322;CRSANR5L15S2019O1N178;721960;2019-03-14;Ne serait-ce que d’un point de vue économique, vous menez une politique de court terme en privilégiant ce type de profit rapide à l’investissement sur le long terme.Les raisons ont été répétées sur l’ensemble des bancs, aussi vous invitons-nous à voter ces amendements de suppression pour ne pas brader des biens nationaux et sacrifier l’intérêt général sur l’autel des intérêts privés.;Mme Danièle Obono;z80
2323;2323;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Véronique Louwagie, pour soutenir l’amendement no 882.;M. le président;-
2324;2324;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2325;2325;CRSANR5L15S2019O1N178;721852;2019-03-14;J’ai bien compris que certains groupes ont souhaité demander la suppression de tous les articles relatifs à ADP, mais il convient de rappeler le contenu de cet article 49.;Mme Marie Lebec;-
2326;2326;CRSANR5L15S2019O1N178;721852;2019-03-14;Largement revu depuis la première lecture, il prévoit un cahier des charges pour les candidats actionnaires, tirant ainsi les leçons de la privatisation de l’aéroport de Toulouse.;Mme Marie Lebec;z93
2327;2327;CRSANR5L15S2019O1N178;721852;2019-03-14;"Les acquéreurs devront fournir beaucoup plus de garanties, notamment pour préserver les intérêts essentiels de la nation dans les domaines du transport, du développement économique ou des interconnexions.Soulignons également les apports importants du Sénat : le contrôle par un comité de suivi du respect des engagements pris par les candidats acquéreurs au moment de leur offre, ce qui permettra de valider les différentes étapes après la privatisation ; l’obligation faite aux candidats de présenter les garanties qui leur sont demandées dès le stade de l’examen de la recevabilité des offres ; l’obligation pour un candidat à l’acquisition d’avoir une expérience de gestionnaire d’aéroport.Enfin, je suis étonnée de vous voir réclamer la suppression d’un article qui permet aux collectivités territoriales d’entrer au capital d’ADP, conformément aux souhaits de nos collègues des groupes MODEM et LR.Avis défavorable.";Mme Marie Lebec;z93
2328;2328;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Caroline Fiat.;M. le président;-
2329;2329;CRSANR5L15S2019O1N178;720286;2019-03-14;M. le ministre pourra sans doute m’éclairer.;Mme Caroline Fiat;-
2330;2330;CRSANR5L15S2019O1N178;720286;2019-03-14;Cela fait plusieurs niches parlementaires que l’on oppose aux demandes des députés la nécessité d’attendre la fin du grand débat national.;Mme Caroline Fiat;-
2331;2331;CRSANR5L15S2019O1N178;720286;2019-03-14;Aujourd’hui, tous les groupes d’opposition s’opposent à cette privatisation.;Mme Caroline Fiat;-
2332;2332;CRSANR5L15S2019O1N178;720286;2019-03-14;Une pétition citoyenne a même recueilli plus de 110 000 signatures en une semaine.;Mme Caroline Fiat;z39
2333;2333;CRSANR5L15S2019O1N178;720286;2019-03-14;Ma question est simple : pourquoi vous obstinez-vous plutôt que d’attendre la fin du grand débat ?;Mme Caroline Fiat;-
2334;2334;CRSANR5L15S2019O1N178;267585;2019-03-14;Je mets aux voix les amendements identiques nos 13, 103, 149, 364, 427, 620, 704 et 882.;M. le président;-
2335;2335;CRSANR5L15S2019O1N178;267585;2019-03-14;Voici le résultat du scrutin :        Nombre de votants                        58        Nombre de suffrages exprimés                57        Majorité absolue                        29                Pour l’adoption                14                Contre                43;M. le président;-
2337;2337;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Marie Lebec, rapporteure, pour soutenir l’amendement no 658.;M. le président;-
2339;2339;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Brigitte Kuster, pour soutenir l’amendement no 303.;M. le président;-
2341;2341;CRSANR5L15S2019O1N178;267585;2019-03-14;Je suis saisi de plusieurs amendements, nos 36, 799, 790 rectifié, 844 rectifié et 977 rectifié, pouvant être soumis à une discussion commune.Les amendements nos 36 et 799 d’une part, 790 rectifié, 844 rectifié et 977 rectifié d’autre part sont identiques.La parole est à Mme Laure de La Raudière, pour soutenir l’amendement no 36.;M. le président;-
2342;2342;CRSANR5L15S2019O1N178;331567;2019-03-14;Il est défendu mais sera bien mieux présenté par M. de Courson.;Mme Laure de La Raudière;-
2343;2343;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Charles de Courson, pour soutenir l’amendement no 799.;M. le président;-
2344;2344;CRSANR5L15S2019O1N178;942;2019-03-14;Je suppose, mes chers collègues, que vous n’avez pas oublié les discussions de la première lecture, lorsque nous avons demandé que le Gouvernement s’engage à procéder par voie d’appel d’offres et non de gré à gré.;M. Charles de Courson;-
2345;2345;CRSANR5L15S2019O1N178;942;2019-03-14;Il nous a donné satisfaction, ce qui explique ces amendements.;M. Charles de Courson;-
2346;2346;CRSANR5L15S2019O1N178;942;2019-03-14;Puisque le Gouvernement est d’accord, il ne reste plus qu’à choisir la rédaction.;M. Charles de Courson;-
2347;2347;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Laure de La Raudière, pour soutenir l’amendement no 790 rectifié.;M. le président;-
2348;2348;CRSANR5L15S2019O1N178;331567;2019-03-14;Le groupe UDI, Agir et indépendants était très attaché au choix d’une procédure concurrentielle, celle de l’appel d’offres.;Mme Laure de La Raudière;z25
2349;2349;CRSANR5L15S2019O1N178;331567;2019-03-14;Nous vous remercions, madame la rapporteure, de nous avoir associés à la nouvelle rédaction, que vous trouvez meilleure.;Mme Laure de La Raudière;-
2350;2350;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à Mme Marie Lebec, rapporteure, pour soutenir l’amendement no 844 rectifié.;M. le président;-
2351;2351;CRSANR5L15S2019O1N178;721852;2019-03-14;Il a été très bien défendu par Mme de La Raudière.;Mme Marie Lebec;-
2352;2352;CRSANR5L15S2019O1N178;267585;2019-03-14;La parole est à M. Charles de Courson, pour soutenir l’amendement no 977 rectifié.;M. le président;-
2353;2353;CRSANR5L15S2019O1N178;942;2019-03-14;Nous nous étions mis d’accord sur cette rédaction en commission.;M. Charles de Courson;-
2354;2354;CRSANR5L15S2019O1N178;942;2019-03-14;Votons à présent, peu importe l’amendement retenu.;M. Charles de Courson;-
2355;2355;CRSANR5L15S2019O1N178;267585;2019-03-14;Quel est l’avis de la commission ?;M. le président;-
2356;2356;CRSANR5L15S2019O1N178;721852;2019-03-14;Je vous invite à retirer les amendements nos 36 et 799 au profit des suivants car le terme d’appel d’offres n’est pas le plus pertinent, dans la mesure où l’État vend mais n’achète pas.;Mme Marie Lebec;-
2358;2358;CRSANR5L15S2019O1N178;331481;2019-03-14;La définition du procédé par lequel l’État cédera sa participation de 50,6 % de ses parts dans ADP est un sujet majeur.;M. Bruno Le Maire;z86
2359;2359;CRSANR5L15S2019O1N178;331481;2019-03-14;Jusqu’à présent, le texte législatif n’apportait aucune précision à ce sujet.;M. Bruno Le Maire;-
2360;2360;CRSANR5L15S2019O1N178;331481;2019-03-14;Charles de Courson a appelé notre attention sur la nécessité d’éviter une cession de gré à gré, qui pourrait être entachée de soupçon.;M. Bruno Le Maire;z86
2361;2361;CRSANR5L15S2019O1N178;331481;2019-03-14;Dieu sait si nous y avons eu droit durant ces lectures.;M. Bruno Le Maire;-
2362;2362;CRSANR5L15S2019O1N178;331481;2019-03-14;Je tiens à dissiper tout soupçon en retenant le procédé le plus transparent possible, en faisant appel à la concurrence la plus large.;M. Bruno Le Maire;-
2363;2363;CRSANR5L15S2019O1N178;331481;2019-03-14;Je rendrai par conséquent un avis très favorable aux amendements nos 790 rectifié, 844 rectifié et 977 rectifié.Je salue le retrait des amendements identiques nos 36 et 799, qui évoquent un « appel d’offres », une expression qui relève de la commande publique.;M. Bruno Le Maire;-
2364;2364;CRSANR5L15S2019O1N178;331481;2019-03-14;J’insiste sur le fait que les trois amendements restants permettent de garantir la transparence totale de la cession, dans le cadre d’un processus concurrentiel.;M. Bruno Le Maire;z86
2365;2365;CRSANR5L15S2019O1N178;331567;2019-03-14;Voilà qui est très sage, monsieur le ministre !;Mme Laure de La Raudière;-
2367;2367;CRSANR5L15S2019O1N178;267585;2019-03-14;Sur l’amendement suivant, no 822, je suis saisi par le groupe Les Républicains d’une demande de scrutin public.Sur l’article 49, je suis également saisi par le groupe La France insoumise d’une demande de scrutin public.Les scrutins sont annoncés dans l’enceinte de l’Assemblée nationale.La parole est à M. Éric Woerth, pour soutenir l’amendement no 822.;M. le président;-
2368;2368;CRSANR5L15S2019O1N178;2960;2019-03-14;J’ai déjà eu l’occasion de présenter cet amendement, qui prévoit qu’une clause de complément de prix sera incluse dans le cahier des charges de l’appel d’offres lancé pour la privatisation, ou plutôt la concession, durant soixante-dix ans, de la gestion des aéroports de Paris.;M. Éric Woerth;z93
